x,y,z,mach
12.506534,-165.80148,188.56252,1.89553
14.43875,-165.57928,190.34007,2.0147
12.712904,-166.01231,187.01585,3.45071
11.553129,-168.54235,186.4061,4.33931
14.391949,-169.0614,187.99912,3.53177
17.332839,-165.72916,190.06728,1.79259
21.523542,-164.56849,191.18784,1.91348
24.903918,-158.61785,190.62355,2.15485
28.19916,-157.1708,190.50454,2.55331
28.597637,-156.25272,191.56848,2.00737
22.588824,-157.67347,188.36372,2.44906
18.515792,-160.29288,187.24406,3.61492
21.112138,-161.79898,189.80208,5.0
21.138436,-161.03434,190.03118,4.93877
17.602948,-161.96034,189.81456,2.92742
21.283296,-158.0169,190.99929,4.48992
22.451986,-157.47089,190.32268,5.0
23.663466,-157.66043,192.22058,4.6542
19.003861,-159.02435,193.46638,3.46965
18.769855,-162.44852,194.83386,2.85306
22.34947,-160.90854,194.55618,3.07362
20.689591,-161.22288,195.44451,2.59147
27.578711,-158.33058,192.40734,5.0
25.932204,-160.68768,193.01263,1.9135
18.261284,-162.88533,192.67566,3.80802
6.9568163,-142.14799,210.78679,5.0
26.773287,-155.24327,187.8917,5.0
-5.7423238,-149.14887,197.58042,5.0
-4.3333883,-143.48984,208.00101,5.0
-12.715239,-165.64949,185.47409,3.65385
-27.532464,-97.966761,207.24774,2.35783
-36.900702,-95.883555,191.37727,5.0
-12.428638,-114.79543,211.85965,5.0
-11.561258,-117.48883,212.06647,5.0
-1.1558175,-117.41361,207.09976,2.36079
2.9051795,-124.22585,211.15853,4.36051
-5.6317841,-130.7283,205.51387,5.0
-6.2736275,-141.24595,203.90882,5.0
30.154109,-129.63304,198.61004,2.47376
10.900142,-139.15272,210.92229,5.0
9.9226683,-138.0705,210.79482,5.0
4.9831477,-131.49918,211.85519,5.0
7.0994481,-129.33407,211.87302,5.0
6.8841632,-126.95145,211.84361,5.0
5.1734721,-124.55646,207.94574,4.98432
7.167644,-124.23209,208.07812,5.0
11.772871,-115.12749,212.27106,4.39945
16.864828,-109.2719,212.05978,3.75177
4.9229748,-85.944342,212.19528,2.5731
-17.657435,-111.98291,207.25264,5.0
-6.7055347,-89.076114,212.72569,5.0
-6.5553255,-89.505459,211.72504,5.0
-5.2551468,-90.573749,211.68716,5.0
-8.0565255,-91.877159,208.23992,5.0
-8.0462739,-91.204895,207.19024,4.66375
-9.8251608,-86.841586,204.45349,3.11139
-9.8015374,-91.927081,203.90971,3.77708
-10.217844,-93.739843,212.77027,4.5536
-3.0363296,-86.277632,209.85211,4.74865
0.41803621,-90.060832,216.50499,5.0
-15.845118,-100.74206,216.48761,4.54696
1.3299887,-103.41441,226.14468,5.0
13.790221,-95.184325,238.25947,3.82864
4.5712981,-88.430037,216.01514,5.0
7.77695,-101.91733,218.00575,5.0
12.211018,-103.18085,220.6587,5.0
10.841752,-111.25727,224.05067,5.0
10.285488,-111.07664,225.82911,5.0
13.854405,-110.78257,219.08173,5.0
13.763032,-106.87635,216.61152,4.63057
17.150092,-111.19052,214.64454,2.81684
17.089474,-114.49256,213.62205,4.4248
4.6903066,-131.95226,214.29821,5.0
28.184896,-94.452222,247.90139,2.21565
25.402683,-93.164524,246.62038,2.15371
-62.032442,31.265294,120.9354,1.95184
-71.561589,40.353507,104.83582,3.12985
-70.552022,37.633362,105.36935,5.0
-5.7574784,30.309883,9.5742179,1.72039
-4.5758624,30.487616,9.3620529,3.40106
-4.3222451,30.065292,9.290737,4.94587
-11.130688,31.021148,13.92137,1.79786
0.11538919,-248.46846,73.96137,3.72491
1.4628147,-251.01232,74.339344,4.06873
13.726036,-208.96701,128.56798,2.04251
-8.334212,-240.5222,102.98562,2.5146
-23.093046,-242.196,109.86048,3.25678
-17.207253,-244.97955,113.23996,2.54988
-21.052519,-225.34917,135.86271,4.79687
24.929324,-205.07082,137.21994,4.06225
18.319673,-206.47864,140.3944,2.2686
22.347687,-205.13155,138.11808,2.61408
20.171659,-204.33348,136.67081,1.64757
17.49954,-206.89517,138.3298,2.01412
19.441562,-204.43678,134.08472,1.83792
24.145294,-209.40505,135.82037,3.53803
26.611934,-208.5526,135.51728,3.60491
12.683932,-209.54768,131.0578,3.55897
16.436933,-205.50964,134.99489,2.60057
-24.133813,-218.5882,143.57197,5.0
0.48756925,-210.78523,150.67058,2.39517
-17.275894,-197.40837,170.7732,2.44792
-17.181846,-198.02826,170.10417,2.17251
2.4768382,-198.95648,171.60582,3.12929
-41.408315,-205.59666,164.79871,5.0
-40.406772,-206.88503,168.78393,5.0
-35.796196,-208.78047,168.85971,5.0
-27.108134,-216.21784,138.13725,1.77181
-27.064007,-216.18496,138.15507,1.76321
-41.628503,-231.1134,132.94767,3.7921
-71.659202,-217.90635,131.15096,5.0
-66.106365,-217.00543,132.86343,3.36212
-117.87995,-197.98424,131.38184,3.06748
-112.26873,-216.4641,74.547498,3.87178
-97.839283,-201.80143,74.62238,3.96942
-95.562522,-197.35533,74.046949,4.28357
-88.132293,-212.74174,76.100402,2.66647
-87.024221,-212.18035,77.622106,3.26169
-86.384606,-207.96981,77.015921,3.94345
-84.18451,-209.12469,73.782634,4.35478
-87.738272,-211.26506,79.684474,4.85548
-88.679642,-205.65126,75.030218,2.89782
-87.755655,-206.05253,77.743789,3.17718
-90.332835,-207.24729,77.304305,3.00136
-90.407271,-204.9039,78.581306,2.94172
-92.653723,-198.81964,73.572698,3.89683
-92.718353,-198.00241,76.56975,2.28075
-93.633872,-200.07648,75.789287,2.53854
-93.584396,-202.72107,77.536527,2.98281
-91.974439,-203.82235,78.075854,2.82619
-88.475501,-201.5136,78.132907,2.66971
-87.650019,-203.35088,76.348671,2.97948
-90.312777,-202.85178,75.601636,2.76683
-86.384161,-201.81346,75.381003,2.53031
-87.15571,-204.05357,78.39009,2.70341
-90.764742,-196.36905,77.479029,3.13552
-90.319463,-196.57174,73.800018,1.65557
-89.944609,-197.19553,75.783492,3.00523
-88.865955,-191.83581,78.424856,1.59495
-88.490655,-192.11572,78.030836,1.58858
-91.860779,-197.03675,73.907883,3.81694
-92.079184,-196.28492,74.197158,3.81692
-93.899969,-196.28035,76.87418,3.75664
-88.315931,-191.17914,80.522436,1.53458
-105.75847,-169.7155,85.168224,5.0
-102.32104,-169.94315,82.94807,2.94214
-98.475332,-170.90837,80.38337,4.40736
-99.602124,-169.735,81.92424,5.0
-97.341855,-182.502,83.729425,5.0
-96.898359,-185.17947,80.074929,4.36956
-98.549323,-183.83628,84.69531,5.0
-95.922667,-194.78506,76.082128,5.0
-96.833283,-192.06123,74.150803,2.79691
-108.83085,-172.68636,88.556177,3.88767
-122.57076,-176.79817,79.347952,3.23093
-135.72186,-161.20895,77.249926,4.6511
-110.33027,-158.27664,77.315448,2.01771
-111.19408,-159.31329,82.16404,3.84223
197.66054,100.29211,-36.761085,5.0
197.06951,99.808718,-34.200398,5.0
152.23808,83.62234,30.08691,5.0
3.1797459,25.660532,-4.191095,2.68853
-10.265537,-17.629915,14.669743,3.13948
-53.475417,83.138951,-40.130318,1.8897
-58.094462,81.445309,-38.994166,1.63779
-58.911478,81.030674,-38.897444,1.54578
-48.264897,-237.6534,68.022981,2.34875
-52.672222,-240.63708,70.410728,2.63544
-51.13046,-240.16216,70.285925,2.47247
-48.530103,-242.07287,70.387104,2.82819
-62.471926,-240.78127,71.872259,3.60189
-68.375103,-228.02296,72.092001,5.0
-59.65049,-235.40049,71.821446,3.86938
-53.703628,-234.5165,69.689099,3.52673
-54.856718,-238.44077,70.675488,2.68206
-64.850313,-229.95696,53.988001,3.08704
-59.225268,-236.34375,48.387917,3.39631
-61.234149,-232.03972,48.827847,2.6957
-64.204012,-229.26977,50.740897,2.21687
-74.096424,-232.25166,37.300517,3.15757
-77.552573,-232.42984,33.880026,2.58034
-73.000388,-230.50075,35.623701,2.55052
-72.678129,-229.18942,38.234756,2.65949
-71.420294,-229.13683,37.389216,2.69992
-71.800943,-227.55072,37.879067,2.34122
-73.455918,-225.713,36.88109,1.72057
-72.859984,-226.67721,38.373822,2.05656
-74.926364,-227.88824,34.790641,2.57315
-79.83914,-225.67834,34.290984,2.57892
-75.532995,-228.78315,35.095963,4.22331
-75.077019,-231.34785,33.502943,3.27713
-75.332865,-231.2636,37.872827,3.39822
-77.700999,-227.91944,36.043128,4.01066
-75.982731,-226.45947,35.455663,2.62453
-76.893346,-228.26321,37.935674,3.68723
-75.705045,-231.82678,40.376908,3.08007
-70.179397,-232.14714,39.21223,3.1442
-59.600123,-234.16382,45.101143,2.03805
-60.593197,-234.07468,37.962418,2.63162
-60.560214,-236.77566,33.134329,1.72896
-61.699486,-234.99811,30.153323,2.98816
-62.43404,-233.85282,20.604566,2.06003
-63.165028,-237.98457,20.71778,2.59188
-77.712143,-229.2993,25.282,3.55778
-47.416683,-252.83857,31.35143,5.0
-46.817629,-240.22635,40.778952,2.18492
-47.97161,-241.49064,40.521323,1.90684
-44.866692,-239.71075,42.852908,1.50162
-77.41217,-224.94936,34.510726,5.0
-76.230108,-218.91369,70.480261,3.38198
-48.495782,-51.664222,54.648565,2.6032
-47.182231,-53.169657,55.191457,1.82351
-46.532811,-53.129988,54.404307,4.4461
-46.161522,-54.432841,55.093398,2.79704
-46.765479,-52.737973,54.219332,2.92134
-48.888465,-57.552022,49.021737,4.48284
-49.09439,-57.80029,48.870191,5.0
-48.879105,-57.054816,49.651546,1.78707
-48.850133,-57.4865,49.495988,3.3431
-49.125145,-57.234554,49.452307,3.73268
-49.157683,-56.857694,49.39882,5.0
-49.043132,-56.458325,49.926112,4.47342
-48.996331,-56.238248,49.50936,4.05828
-49.133614,-55.68867,49.961324,5.0
0.31908534,20.721346,-3.6981236,1.66961
0.35608048,20.965937,-3.9405978,1.86484
0.51787852,20.3417,-3.8737391,1.97214
-3.5150379,23.94282,0.58127838,3.00837
-1.0644439,24.230647,-0.57671417,2.06228
-0.44800672,16.431692,-8.7187661,1.8917
-0.045071674,15.774917,-8.1210494,1.69499
20.319194,67.544941,-18.715477,5.0
-38.414383,140.09342,1.1036677,2.03468
-32.385511,141.02175,-0.38906411,2.229
-37.293385,140.00751,-4.4674443,1.83189
-36.352015,138.09479,9.3883507,2.85245
-191.45839,155.26538,-16.614777,4.29447
-69.194345,-57.496975,66.840919,2.01767
-69.083805,-57.851994,66.676001,3.49386
-74.206073,-57.30119,64.293603,1.55307
-74.900512,-54.326201,65.863891,1.92752
-68.084937,-57.67337,61.838552,1.69038
-68.120595,-57.486946,61.474395,1.56626
-48.189123,-253.89594,-35.385579,3.33423
-40.942087,-258.85184,-36.486965,5.0
-34.997903,-269.1775,-30.386778,5.0
-38.278882,-271.88204,-26.091774,5.0
-38.511105,-270.36502,11.027726,5.0
-32.975651,-268.66558,-0.8615322,5.0
-32.063252,-269.82892,-2.1345216,5.0
-37.399913,-271.09378,1.5266603,5.0
-33.167312,-274.3752,0.17522326,5.0
-38.912703,-269.19677,10.811104,5.0
-48.320612,-265.02468,18.834593,5.0
-45.160425,-261.84276,29.023412,5.0
-26.265268,-264.13457,28.30847,2.18857
-25.951478,-262.81378,26.408792,2.60544
-27.011857,-263.05268,28.386918,2.17598
-24.926312,-259.59954,18.619754,5.0
-67.397629,-356.25983,68.989312,1.9312
-57.470447,-363.63992,69.8402,1.7264
2.3587211,-255.09795,59.952691,2.17096
-7.6549277,-253.86184,50.392786,4.11354
-1.3907143,-253.685,47.396625,3.12506
-12.431758,-253.24329,54.708292,2.43812
-13.140461,-255.47247,64.634582,2.4202
-24.070966,-265.93452,24.392334,1.88054
-22.258204,-266.89639,23.73801,2.37993
-12.789675,-261.86873,27.492348,5.0
-22.812686,-266.23092,27.58595,2.8667
-24.091915,-265.33257,28.971263,1.84907
2.9439576,-255.63538,42.145989,5.0
-1.1402171,-256.47646,36.487069,3.77621
-9.6228018,-259.25232,27.226251,4.49889
-10.086355,-258.39765,26.26304,2.82225
-5.4142705,-262.28604,25.339498,4.78126
-8.9230142,-260.17743,27.61002,3.73772
0.47508896,-255.79473,22.917877,4.3182
6.4321984,-253.48465,21.289199,2.90532
10.451743,-256.78624,20.102234,5.0
12.480682,-255.89646,20.911224,5.0
14.817615,-257.08153,18.862228,5.0
10.150434,-260.68633,19.275861,4.97093
25.315767,-255.27891,42.954533,3.22421
20.714106,-255.20838,-7.5772654,4.10276
4.4883933,-263.22685,-5.1886267,5.0
15.10377,-253.90407,-7.0285779,5.0
-1.9135493,-264.07618,14.143341,3.25775
-19.673893,-408.80218,66.924715,1.54507
-13.146701,-413.54547,71.414945,1.71401
-15.674852,-405.836,68.464248,1.73617
-18.668784,-400.8392,64.947927,1.71372
-27.954119,-396.1416,48.42402,1.55325
-52.506858,-414.57253,20.132989,2.27828
-56.496985,-403.06292,18.924184,1.76825
-59.784207,-395.95996,20.503832,1.94738
-69.687762,-383.9186,16.880982,1.67182
-34.123392,-417.909,8.6992604,1.53025
-35.580465,-417.85919,8.2535358,1.62095
-68.196813,-413.63094,-9.2215435,1.7886
-72.953141,-411.97385,-9.7532929,1.97033
-59.112946,-395.2146,15.370422,2.05427
-56.977476,-399.78439,10.07967,2.76365
190.71659,-134.61591,83.048358,3.44259
188.8392,-135.90639,84.61196,3.043
207.17408,-115.59951,95.740366,1.62603
202.21584,-119.48913,97.010681,2.06344
195.98952,-50.043233,84.506323,2.02158
180.87767,-41.050628,117.8599,1.5018
179.6029,-41.04539,120.46426,1.51723
177.08455,-38.143723,117.49708,1.58466
174.76634,-35.118925,123.44527,1.50823
177.7411,-42.354261,114.48398,1.54755
177.66622,-42.183325,113.94599,1.52737
181.29576,-47.430396,110.17427,1.53366
179.70452,-49.539899,111.15397,1.57182
180.53535,-50.613761,109.90549,1.51914
180.54783,-48.241949,114.4608,1.54076
181.79631,-47.980866,111.60861,1.62341
182.17116,-50.594483,109.5088,1.55162
179.06491,-53.191386,115.34289,1.59986
175.52362,-44.581547,120.07336,1.77319
179.43931,-44.291937,121.80055,1.51046
180.56967,-44.5577,116.78124,1.50747
178.01255,-48.304796,118.5637,1.64849
180.08963,-50.042788,118.59445,1.71522
183.24625,-48.263343,118.58776,1.63465
179.65415,-46.458493,122.60597,1.67357
178.91425,-46.860537,123.01871,1.8585
184.90033,-65.208453,97.059265,1.54535
-294.49254,206.69872,-122.72309,5.0
-295.64429,256.15287,-90.318906,2.19783
-299.01129,254.75117,-76.248717,5.0
-292.80057,258.54763,-74.108348,3.1145
-289.64573,270.1465,-72.933418,5.0
-299.82251,262.95056,-76.585239,2.43647
-302.19377,269.03097,-72.924057,3.32203
-291.31096,282.85333,-72.153845,2.05535
-282.1375,283.30011,-79.803817,3.13327
-267.6724,282.36348,-82.771451,5.0
-269.61442,293.69809,-58.297607,2.49507
-282.77355,287.16678,-59.962831,3.24276
-291.80437,294.2002,-63.823252,2.34394
-300.86016,244.65501,-75.534666,2.31808
-292.07849,246.20613,-74.699824,3.25332
-232.40577,290.71837,-81.051846,1.87422
-206.3652,322.24307,-38.521252,1.56171
-334.09918,226.54449,-62.130836,4.42087
-351.39686,204.9332,-50.332509,3.46412
-343.53874,207.1236,-63.210826,2.76569
-333.2162,207.01067,-65.580744,2.56048
-338.68658,196.32732,-65.387745,2.55614
-339.41177,203.15069,-64.365699,2.85026
-346.44085,194.53818,-63.611087,2.19485
-345.88459,194.10833,-56.102859,3.65298
-350.50185,206.91495,-57.24124,1.58074
-326.7786,230.80768,-69.031098,3.06796
-317.47677,221.97632,-70.872833,2.12529
-325.26849,208.60436,-82.738022,2.01374
-317.04576,212.80999,-66.12854,2.44604
-328.17951,209.04351,-62.888122,2.70135
-328.19155,214.98847,-64.392888,3.09045
-326.85125,221.05545,-65.563361,3.35207
-307.24115,276.76629,-69.910513,5.0
-307.36596,280.86568,-66.380374,5.0
-313.08104,269.73332,-73.379142,5.0
-313.99566,276.14835,-68.862169,5.0
-54.721663,75.862274,18.004208,1.74271
-40.232939,134.17988,7.3660981,4.79896
-29.859144,133.96203,-2.9867471,1.8462
2.8222747,-17.322699,-48.413664,2.21093
19.925619,-41.239281,34.74072,1.79057
-24.623665,-66.137677,12.931861,3.89579
-24.673586,-63.764082,8.8231719,2.33858
-23.966221,-61.166399,10.40594,3.73522
-23.75049,-59.371577,11.005885,3.05525
-23.703243,-59.174456,11.385643,5.0
-23.668477,-61.09018,12.196862,5.0
-23.715724,-60.626404,11.424866,2.32211
-23.447843,-61.206403,10.940364,5.0
-23.401042,-61.071237,11.009451,5.0
-23.372961,-61.466817,11.444924,5.0
-23.97781,-64.336615,13.261252,1.69217
-24.201563,-64.827024,13.266601,1.84228
-151.80004,-288.3343,-191.47432,5.0
-150.7254,-283.47378,-191.47789,2.53688
-59.139689,-348.60897,-236.5616,1.73327
-95.135072,83.406386,-263.59524,5.0
-121.5349,92.69785,-271.89553,5.0
-117.10127,92.274077,-272.2891,4.71451
-119.55499,91.29404,-272.30203,5.0
-126.35273,94.351488,-263.85956,3.08941
-122.4834,91.57663,-266.59809,3.80384
-134.99177,96.250052,-269.53274,2.58296
-133.91846,128.85615,-263.77487,4.38107
-132.31475,124.19231,-266.01152,3.54661
-87.621492,152.60692,-301.2505,1.92057
-182.79662,139.74442,-266.82942,1.69082
-181.21965,145.8436,-265.62061,1.58287
-179.04407,132.37692,-265.30148,2.16603
-173.96726,135.06565,-268.01371,2.23267
-175.55672,135.7329,-262.59994,1.55559
-165.34472,131.23799,-265.55153,1.68598
-83.530186,72.026925,-265.04162,5.0
-80.920023,77.42933,-265.16464,5.0
-92.576167,68.869412,-270.67558,5.0
-88.646659,72.968295,-272.2423,4.81153
-83.619777,76.119234,-271.7832,3.90012
-83.586347,71.317889,-269.11777,5.0
-106.33702,78.587211,-275.27055,3.07057
-107.101,75.166498,-275.35123,3.12123
-106.38204,79.362327,-272.51508,1.96055
-101.95912,80.124627,-271.63344,2.38258
-94.957674,75.817367,-274.88634,5.0
-96.670593,68.580805,-268.04759,1.71016
-110.33606,78.118978,-268.21295,2.69718
-108.66861,68.228237,-284.13334,1.90778
-132.45515,15.139536,-331.1145,4.90215
-141.21899,3.6574469,-345.05632,3.77469
-160.31427,-23.199132,-335.93635,5.0
-164.37572,-15.785618,-340.60932,1.50261
32.029273,-86.901981,-4.4620956,2.31977
32.939443,-86.275181,-4.6862951,2.28945
70.703012,5.8209942,-23.623351,4.75362
59.640127,244.66214,-56.31235,2.99216
57.851437,243.9565,-60.929162,2.75437
54.628848,242.37106,-61.815708,3.3654
58.310534,241.06871,-61.858498,3.50352
56.159467,242.03883,-67.223239,1.90918
59.650824,243.93361,-19.301605,2.52197
59.652607,243.92603,13.126197,2.026
61.247855,246.08718,15.045043,1.91398
36.992417,237.35109,11.284909,1.77144
53.455255,258.24159,-29.704819,2.732
137.41506,225.84348,-16.423115,2.85148
136.33329,227.13046,-18.366475,4.88482
138.63278,219.14574,-30.056496,4.06691
136.23879,216.07922,-30.823142,4.90216
141.54826,217.42937,-11.788026,4.82523
140.93183,219.92677,-14.108468,5.0
97.140276,238.5107,-11.073975,3.13937
98.193523,227.34485,-10.520385,5.0
97.641716,221.98417,-8.4589087,5.0
96.156561,223.55307,-8.9661433,3.66255
96.312119,224.36139,-9.9859612,2.77176
96.501552,225.63232,-9.4065192,2.76722
96.506455,225.62023,-9.4185538,2.67131
96.441825,220.13564,-8.163839,5.0
136.77188,202.18085,15.914206,4.63529
122.22521,224.07423,3.6327092,2.54938
120.97986,222.34465,0.0040650084,3.27928
137.82112,200.56315,21.357395,3.82566
140.08896,197.94012,21.764341,2.87457
131.01133,204.8859,19.75546,3.06396
129.89613,198.61143,31.305075,3.75925
129.07823,195.13038,28.80679,5.0
133.84258,197.19353,27.540041,2.66338
132.35386,194.44391,26.431524,4.1303
132.81117,194.76873,28.627163,2.7356
132.17378,199.10351,29.893019,3.48579
136.46923,200.25209,25.999617,2.4255
118.28679,193.22017,43.864257,5.0
126.01342,193.73214,43.299524,2.37854
128.39761,196.07014,32.614614,3.18759
115.36105,206.36671,36.664022,2.95148
127.35595,197.33371,28.053961,5.0
127.49813,195.83886,31.023823,5.0
127.90865,198.57633,17.918629,2.19883
109.36294,205.88861,41.901286,5.0
111.90446,206.31049,42.606423,3.47643
90.465995,197.71074,59.624192,2.61043
90.803409,200.82568,60.596763,2.89415
90.798952,201.97955,57.782454,2.09187
92.547975,203.32391,53.132209,1.77964
127.3301,194.51361,69.993084,4.01198
119.30973,193.46371,65.696744,3.31049
116.75483,193.71743,65.814415,5.0
116.62602,194.93332,64.318118,5.0
-71.194757,56.75517,130.87505,1.90743
-68.155807,54.930931,131.30562,4.62633
-68.375549,56.095944,132.34684,5.0
-68.612675,57.586558,132.17702,5.0
-68.512832,61.331763,132.66954,4.2965
-68.673739,60.712651,132.18236,1.75114
-75.472822,61.59474,132.42439,2.39024
-76.190439,64.808192,133.99022,1.6378
-53.399644,68.157924,132.81708,2.62633
-53.801242,64.248919,131.14561,5.0
-45.472432,59.135343,141.58938,5.0
-47.419357,57.443926,137.89121,2.4727
-43.493415,60.932394,144.36313,1.63064
-24.617425,32.615394,164.26295,1.9158
-9.4146484,33.48634,161.59573,1.87259
-86.603903,62.378101,-53.124082,1.89263
-86.749209,61.872984,-52.351195,2.33348
-86.709985,60.669862,-52.799149,2.19451
-86.145252,58.975105,-52.136802,5.0
-83.819907,59.844046,-54.782177,3.09123
-85.856423,57.451838,-56.120243,5.0
-82.653446,54.596972,-57.49664,4.46252
-86.944882,55.369413,-52.310634,4.97172
-86.860195,54.88413,-52.475998,3.25698
-86.525901,54.977955,-53.246656,2.08249
-88.815143,54.930374,-53.202529,2.07049
-86.327554,58.452048,-51.716038,5.0
-87.519867,59.778635,-51.728518,3.4713
-86.999706,63.196452,-50.468455,1.63337
-87.703951,60.926934,-50.813445,1.9196
-94.419238,52.809505,-44.273328,2.16292
-90.755382,48.40608,-50.860692,1.86434
-90.829818,49.103973,-50.479152,2.15578
-94.491891,50.782349,-45.72951,1.72067
-89.264879,48.908523,-52.717135,2.48612
-86.343154,53.373792,-57.126689,1.76764
-85.299713,49.287723,-58.516009,2.16971
-85.529707,47.425709,-58.191971,3.26816
-85.273415,47.481981,-58.294933,5.0
-85.771735,48.144217,-57.381198,1.96501
-85.675904,46.507739,-57.72396,1.55013
-90.301634,46.439431,-53.391962,1.65433
-81.806123,52.929293,-61.786291,2.19098
-82.550929,39.367899,-60.382704,2.38796
30.852114,-43.913294,-67.165295,1.69316
-177.65519,-123.86782,75.030218,4.47311
-165.45348,-122.4015,75.103762,3.18698
-165.07016,-118.82099,75.051612,2.26468
-171.7792,-120.27996,74.938398,3.83538
-171.87236,-120.60634,74.443198,4.26511
-172.79679,-118.20277,74.670072,3.45952
-176.49007,-116.16915,74.973611,2.31267
-176.13527,-114.70383,74.769023,2.24076
-178.51054,-121.62883,74.453896,4.29336
-178.67278,-124.68193,74.47217,4.55478
-171.34819,-130.44192,73.762131,4.59917
-168.09306,-128.98507,73.754108,3.00169
-168.09707,-131.07552,76.619226,2.88506
-169.97848,-130.28592,74.357173,3.52419
-168.84366,-131.84662,75.042252,3.67987
-164.83704,-136.32616,74.700827,2.47813
-164.67302,-134.84145,74.600539,2.44649
-167.84524,-135.34601,74.239948,3.16194
-163.14775,-137.39679,74.014857,2.72921
-162.88967,-139.80203,77.273995,3.19387
-163.27522,-124.72784,76.176176,2.57773
-162.26298,-123.48906,77.323916,3.21178
-152.86622,-117.88753,86.287438,3.25051
-144.30518,-136.42031,90.031525,3.37851
-141.31125,-132.70787,87.580931,5.0
-138.10649,-135.21786,89.616556,5.0
-141.81626,-135.65289,88.005261,5.0
-136.62802,-114.40018,87.834549,4.40102
-138.83971,-124.22529,86.270501,3.03855
-138.60704,-124.50699,84.554015,4.19123
-140.21299,-121.8703,83.298855,2.65002
-139.43742,-120.96036,82.470699,2.22476
-137.36258,-121.99945,83.055044,2.10656
-138.69351,-123.67627,86.430516,3.0181
-136.86961,-118.83837,84.366811,3.11586
-137.90993,-115.65367,87.447214,3.42796
-138.2674,-120.21087,82.654337,4.02753
-139.92906,-115.61088,86.844594,4.02993
-131.1309,-131.30228,85.961614,5.0
-134.55674,-133.22291,86.655607,5.0
-134.06065,-133.1468,86.939979,5.0
-134.04015,-132.79613,85.922836,5.0
-130.77967,-130.44504,85.849737,5.0
-128.00191,-128.29208,86.200076,5.0
-125.56068,-129.31948,84.392217,3.69394
-129.39079,-131.89175,85.580965,4.25589
-122.85201,-137.61441,87.647344,5.0
-132.66241,-130.08556,87.501147,4.01991
-129.84588,-130.0138,87.707071,3.50149
-130.89868,-115.68833,89.67138,3.47404
-132.22426,-113.93785,89.890231,3.53808
-134.10166,-114.18211,88.064097,4.46543
-134.87588,-113.86865,89.306331,4.17007
-136.15778,-115.12805,88.206729,3.72716
-136.1979,-114.39918,84.927978,5.0
-133.02523,-118.91526,84.558473,3.60766
-136.32448,-119.91034,84.502311,3.05682
-133.72502,-119.81652,85.609046,3.78892
-130.45741,-115.13407,81.613124,2.58938
-126.2159,-125.1973,82.190783,5.0
-127.69169,-124.47033,82.388685,5.0
-128.02999,-125.79981,83.913955,3.07336
-127.42069,-124.23721,82.993979,5.0
-127.07213,-125.96261,83.187869,4.37441
-126.20564,-127.19014,83.687081,3.61212
-128.3683,-127.17654,84.051238,2.72399
-128.98385,-127.40854,86.570919,2.68083
-126.26047,-126.80938,85.352308,3.20603
-126.33312,-125.2285,85.196305,4.63817
-124.76996,-126.85428,84.380629,3.75517
-125.51923,-126.85094,82.3976,3.30235
-121.00181,-115.57901,84.136817,1.973
-118.86411,-115.98462,83.158452,3.68717
-118.7353,-115.42156,82.373085,3.27087
-118.37827,-114.54292,83.641617,3.52568
-117.06606,-113.97173,83.746808,2.97114
-115.90539,-115.12292,83.008242,2.51034
-121.60398,-115.07334,83.305986,2.55756
-122.3898,-124.2566,86.154167,5.0
-108.72789,-117.51635,84.983248,4.23882
-111.91348,-117.48504,86.476426,4.55462
-109.52752,-117.67436,86.676556,3.22226
-109.08581,-119.29959,86.183585,2.71432
-110.73321,-119.31541,86.221025,5.0
-109.10364,-116.84699,85.482014,2.76974
-109.22487,-120.07047,87.64779,5.0
-112.03561,-118.30685,87.729358,4.57266
-112.45326,-119.29925,89.384333,3.49335
-108.47918,-139.79412,87.175768,5.0
-95.885672,-139.47453,85.181596,4.0025
-95.998441,-140.26369,86.639561,5.0
-94.90909,-137.78824,87.027787,3.79934
-94.754423,-133.18023,86.861086,4.24296
-95.706045,-132.28343,87.429831,5.0
-94.572568,-127.92625,86.545513,5.0
-96.433022,-129.97803,85.441453,3.41722
-96.696445,-127.77771,85.314867,3.01449
-96.845763,-129.31624,86.081068,3.48237
-96.570305,-128.50558,87.314388,5.0
-97.862907,-129.09739,87.182453,5.0
-96.725863,-130.36136,86.509409,5.0
-96.451743,-131.06794,86.262924,5.0
-98.834586,-128.48296,86.027135,5.0
-91.907134,-133.03069,87.428048,3.56004
-94.277052,-133.8145,86.074382,4.7381
-94.007389,-131.83882,85.37816,5.0
-93.778732,-132.20577,85.803382,5.0
-93.050864,-130.6172,86.811165,3.49722
-93.463605,-129.79518,85.831908,4.02643
-94.479857,-130.94202,85.999946,4.61768
-94.00828,-129.20738,85.875589,3.34654
-93.431513,-128.69925,86.631092,2.49846
-91.696752,-129.23813,85.964288,3.75434
-90.532074,-130.07464,87.337566,4.36535
-93.906209,-135.38556,87.760558,3.78484
-87.289427,-137.47936,90.023502,2.83923
-81.355496,-130.89244,89.928117,3.0513
-92.333247,-128.05874,88.853029,4.04248
-93.588853,-129.77423,88.415773,3.90791
-94.217325,-130.44772,87.525661,4.18831
-92.371579,-130.04021,88.65691,5.0
-91.308526,-130.53029,87.722226,5.0
-94.424587,-131.12856,88.260661,4.22951
-93.207759,-132.82722,87.78953,4.54343
-108.44352,-140.99178,90.48349,5.0
