x1,y1,z1,M1,x2,y2,z2,M2
139.41414,33.184027,-224.90813,4.13298,-80.625866,83.827343,-26.497892,1.61507
135.31926,30.943258,-226.41289,3.11054,-87.235863,75.484319,-20.599904,1.77861
89.021402,79.751333,-229.47324,3.24572,-86.837311,79.227652,-27.790661,2.05062
92.65896,75.596622,-226.20162,1.86303,-87.98489,78.046299,-25.604636,1.82935
89.683749,73.929389,-223.95071,4.39633,-89.029586,75.992244,-26.674332,1.52968
91.57897,73.697501,-223.18139,4.3115,-87.968063,77.122876,-26.809426,1.78577
89.826826,53.123852,-237.10806,4.91298,-86.702217,78.009161,-27.434417,2.03826
94.808244,52.691388,-238.67522,4.52996,-85.269546,79.008785,-26.509911,1.74343
87.452897,44.262958,-246.14334,3.44938,-90.442546,75.691647,-29.446406,1.56871
97.583326,31.01892,-245.39274,3.32415,-89.933899,75.843207,-30.173318,1.76446
97.531622,31.421075,-241.54213,3.21113,-88.995452,77.735367,-30.311777,2.44185
104.91416,38.833141,-239.37992,4.70601,-90.460814,79.151091,-30.971383,1.50777
106.06636,40.031917,-241.1432,3.88269,-126.1122,-10.176655,-34.645845,1.64835
95.111783,54.940514,-235.70046,5.0,-119.6724,-10.595279,-45.081266,1.58594
87.272378,58.746783,-236.17159,5.0,-117.01186,-26.924723,-46.720184,3.03862
73.975076,63.960535,-245.21534,3.726,-127.85545,149.65689,225.74689,1.51133
73.960367,61.927028,-242.49107,3.23459,-53.545987,150.21962,211.59518,5.0
61.926694,63.491744,-254.87954,5.0,-189.53433,29.488735,-79.042776,2.52107
68.906296,76.418093,-244.73975,5.0,-186.80168,-15.436673,-93.465157,1.78049
55.03,79.88583,-240.91811,5.0,-44.752368,313.0741,-278.12249,2.58231
58.638138,74.990325,-246.97105,4.77074,10.754973,327.01487,-263.78184,4.9135
55.93393,79.058677,-246.31138,4.39123,8.1088592,328.43859,-269.7803,5.0
53.718679,71.234538,-246.29444,5.0,11.369387,324.72122,-270.1053,5.0
50.628024,64.497968,-245.2247,5.0,11.941013,318.20839,-288.35455,5.0
36.244045,43.09672,-247.08471,2.06425,11.3016,314.65328,-284.17576,5.0
43.495984,38.871919,-247.41588,1.82185,3.1286455,330.63165,-260.19391,5.0
43.543677,34.737823,-250.07864,1.7168,5.5468783,326.59252,-260.57852,4.6133
39.568705,39.225824,-250.87783,2.29536,9.9573892,324.41798,-259.26123,4.22145
42.589826,30.202018,-259.76959,2.02771,105.69442,-13.543672,-66.183834,1.99596
42.157473,28.970148,-259.14825,1.68651,109.91599,-14.373948,-53.345565,1.97332
70.885313,27.493463,-260.91733,1.91475,108.09967,-11.395267,-53.482582,1.50258
74.201504,28.287967,-254.72443,2.54965,107.37901,-11.197313,-52.040296,1.91169
85.016566,40.384485,-247.13998,4.03271,106.56123,-11.418944,-54.005651,1.75114
84.555241,42.620797,-242.91897,3.70859,105.49683,-11.667739,-53.735944,1.69809
39.381055,77.808308,-230.88752,1.88688,106.56893,-13.248604,-54.704199,1.52823
79.223929,78.45862,-232.94053,2.83224,107.29392,-8.0792106,-52.047988,2.3483
-137.10718,326.71436,117.47791,5.0,107.754,-10.329417,-53.176818,1.62678
-81.424137,313.31872,101.26245,5.0,108.74053,-8.3165869,-52.905668,2.10852
-81.267242,328.84331,82.191229,5.0,108.00448,-7.0381204,-52.687402,1.63441
-83.713379,341.69951,78.91649,2.27966,109.49773,17.662711,-61.253139,3.52593
-81.464252,336.32736,90.762068,2.6719,104.21463,21.420948,-61.211793,3.83002
-84.194761,344.17679,89.990964,5.0,104.568,20.977084,-59.667105,3.70812
-91.478347,348.12653,82.09941,5.0,104.7002,22.025145,-58.192608,3.26244
-90.044451,352.59714,74.208301,2.37671,104.86895,17.376417,-65.017506,3.35694
-90.050246,352.6011,74.211867,2.37108,105.85355,27.488405,-59.774315,2.85752
-88.188008,349.8595,74.315275,1.87796,104.08723,28.304498,-61.006508,2.91751
-88.185334,349.86039,74.313492,1.87573,104.39011,25.987345,-60.514689,3.05602
-87.943751,346.55512,74.977622,5.0,104.38002,22.982823,-58.117609,3.34556
-91.597356,353.55205,74.095533,2.97857,105.06847,23.213469,-56.48398,3.54531
-130.74178,348.46723,94.106785,1.84032,104.5579,23.233901,-54.713333,3.52492
-82.206384,324.69712,109.41743,5.0,104.37665,24.625106,-54.359492,4.19724
-81.016299,319.63241,108.43015,5.0,106.47662,22.972847,-55.431592,4.1815
-82.496996,332.26859,102.67718,3.69433,105.91797,24.148431,-54.712852,3.71184
-81.15804,305.33546,103.57264,5.0,103.91993,25.995999,-54.672468,2.88761
-81.166508,305.33925,103.56372,5.0,105.54538,28.068204,-57.067625,2.97353
-83.707139,304.90639,104.0714,4.58295,104.99443,28.666752,-57.886843,3.62017
-83.055044,309.35751,102.85235,1.63854,104.06175,29.040425,-56.563305,5.0
-83.844422,313.22178,108.02186,5.0,104.07041,27.129035,-54.407568,2.97727
-135.33676,326.42453,116.37207,5.0,104.39829,27.839481,-55.287844,3.08707
-151.00041,344.22504,141.66738,5.0,106.24201,27.685998,-54.359973,3.00864
-150.68439,344.21819,141.62994,5.0,106.28816,27.174708,-55.491206,2.91034
-140.74696,335.67421,131.90156,5.0,105.82903,27.767127,-50.84368,2.83745
-188.77513,326.99834,146.16831,5.0,106.25403,27.219539,-53.110473,2.94001
-185.87391,331.95324,144.70723,2.18178,105.08097,26.735411,-53.115761,3.01857
-182.02463,305.01738,129.54412,5.0,104.28338,28.351012,-52.319138,3.02293
-167.26312,347.15134,155.9747,2.41287,104.84539,28.738025,-52.866726,3.06336
-181.57534,301.19891,131.93454,2.08288,104.79203,29.995579,-52.361926,3.35966
-86.415807,302.76563,107.63319,3.85549,104.03483,28.630695,-50.689836,2.74601
-86.788433,301.39297,108.33164,4.2067,105.49587,26.893942,-51.655206,2.91394
-82.420332,300.89788,101.63953,5.0,105.33721,24.931592,-51.687898,3.12989
-83.371508,299.45111,103.22899,5.0,103.9055,25.146613,-51.84703,3.06427
-82.449304,300.5281,104.16189,5.0,104.98241,25.650932,-52.270581,2.95069
-85.781095,294.42707,102.90985,5.0,106.64585,24.711764,-51.174444,4.02995
-89.491753,-121.57891,-142.58948,2.0483,107.04248,24.286409,-53.513351,3.90522
-89.517159,-119.74152,-145.66631,2.63726,105.11654,24.667774,-53.546043,3.20076
-91.047777,-120.63007,-148.52207,1.72878,104.09252,24.240977,-52.450386,2.75338
-93.666409,-117.33818,-145.5736,1.7139,104.51992,23.2583,-53.350854,2.97137
76.324936,-62.013387,80.906651,2.98895,103.92281,22.975011,-52.48404,2.55783
74.833096,-60.633981,83.035877,3.92802,104.05358,23.347241,-51.314826,2.3138
75.2757,-61.276047,83.004231,2.01382,105.35981,23.192676,-52.18789,3.63788
74.975282,-60.52177,83.430344,2.96931,103.98772,24.444099,-50.439839,2.24179
60.002055,-36.666592,102.63216,3.9763,106.49056,22.352785,-54.079689,4.53646
182.38555,170.4759,24.633916,2.98752,106.53095,22.516364,-52.426829,5.0
181.47048,172.40511,22.774353,5.0,107.41266,20.416035,-53.968633,5.0
184.17336,174.19542,24.923637,5.0,105.6949,19.884312,-53.131626,3.05639
176.68251,176.24375,25.843613,4.34734,106.70354,22.597853,-56.357058,3.95441
173.65024,178.72187,24.830035,5.0,105.19924,21.64318,-57.565213,3.97198
172.00507,183.06801,20.403098,4.23179,103.8882,22.366366,-55.761394,3.06098
174.0349,181.40307,23.210272,5.0,107.41218,21.055448,-55.631589,4.47169
171.30172,180.77905,26.559447,4.26994,106.1747,21.039944,-54.531124,4.92269
197.78044,189.51576,31.639368,1.56655,105.99297,19.355714,-54.592181,3.31371
156.53977,179.68953,69.875412,4.10552,105.35164,20.300411,-55.281594,3.77673
164.31677,172.45303,62.420668,3.35286,105.63913,19.665926,-56.598401,4.14384
161.61612,175.87491,61.398622,3.17532,104.63338,20.272287,-57.240699,3.95259
162.03421,175.46122,63.410623,4.20291,105.76942,20.746318,-56.608497,4.41161
154.39628,177.94135,68.056856,3.64531,103.88291,8.2630927,-64.211268,2.76547
153.07738,174.98942,66.626526,5.0,103.88627,10.541184,-63.826177,1.77755
150.49886,174.53049,66.722802,5.0,104.02954,9.7538156,-63.422818,1.97894
149.6551,176.5187,67.174767,3.05948,103.85022,11.16353,-61.809381,2.392
148.39237,174.88317,65.235865,5.0,105.48962,8.2117713,-63.275705,3.85212
148.61211,184.16489,65.685155,4.797,104.95645,8.9934904,-61.581499,2.63706
143.35746,184.97566,66.536489,4.68011,104.24012,9.4044217,-61.248812,2.56893
142.55828,180.21805,72.525245,2.96619,103.85887,9.2559865,-60.022869,2.68258
143.25673,183.28631,69.201031,3.59743,104.69876,8.5291945,-60.032484,2.47049
145.42518,184.04515,67.352165,5.0,105.54298,9.6743696,-61.10843,2.50953
148.56709,179.45046,67.605337,2.91655,105.78961,9.4871128,-58.210877,2.4337
152.58173,180.11431,67.263912,3.19438,106.18961,9.5524965,-59.058941,2.38904
150.92943,180.26106,64.540089,2.72221,104.51223,16.125955,-66.406427,3.44069
152.04196,179.78503,64.840507,2.41232,89.112938,-16.858046,-80.482178,1.88163
145.46797,190.72528,46.030479,5.0,82.864474,-13.711097,-85.78306,2.13583
169.87228,174.14834,45.516559,2.7113,81.923142,-9.0135716,-86.297475,1.95231
160.93639,182.5712,42.577896,5.0,81.465937,-7.584867,-85.961423,1.82525
158.46485,179.7618,21.457237,2.60989,78.314061,-13.893306,-88.207062,2.28705
158.98234,180.77588,23.409511,1.56148,76.273707,-9.7511808,-88.901763,2.1415
160.94575,181.37209,24.046897,1.6726,75.866021,-8.6144189,-88.512346,2.03066
158.00442,187.76634,20.418253,3.43086,76.13669,-14.517696,-89.001762,2.41108
170.04745,180.7454,24.508668,4.69948,76.691009,-11.837448,-88.169563,2.20572
152.42038,189.35368,18.691516,3.10378,73.955954,-12.352704,-92.260367,2.21545
149.70725,192.98171,-7.8545061,5.0,76.714566,-1.7302674,-89.746462,1.72879
164.83292,190.56644,-0.0093067296,5.0,76.585241,-0.45047883,-88.558018,1.81454
166.41034,192.35914,0.52377991,5.0,75.889098,-1.3309945,-90.652218,1.90031
170.0109,179.91507,4.6596587,4.655,74.722769,0.12871922,-88.647921,1.58548
168.6978,182.31769,5.0768569,4.89354,77.308307,-6.8001432,-88.468116,2.00071
168.13396,182.96511,7.2145522,4.88477,75.078533,-6.5049553,-86.90612,1.62212
170.24936,185.15506,4.9288763,5.0,74.631424,-7.0301879,-85.929212,1.66682
160.51251,187.97583,11.937895,2.57459,76.600625,-6.9215356,-87.05131,1.92101
157.11208,190.78796,12.150952,5.0,77.033311,-4.5078699,-87.485919,1.88041
164.7567,191.04509,12.587316,5.0,75.098725,-1.2148905,-87.90899,1.50279
169.60752,186.98142,13.454696,3.58512,76.087652,-1.2615244,-86.482569,1.51997
171.17692,180.68918,4.5090038,3.98406,76.820334,-0.47319484,-87.053233,1.74853
179.56055,179.22927,0.77918011,5.0,77.445805,0.15996875,-87.728704,1.82555
171.98903,185.7837,1.1165937,3.94774,80.688064,-10.513429,-85.376816,2.109
174.23949,185.40874,0.98332204,3.86524,78.325119,-10.264514,-87.165732,2.40824
174.88312,176.80876,-3.2947428,3.97038,78.681364,-10.534462,-87.049387,2.42812
176.27066,176.24737,-1.0692398,4.1347,78.72319,-8.2651453,-87.650821,2.44351
175.01416,178.76181,2.3329762,4.49873,76.805911,-8.3259617,-87.587841,2.07599
179.46383,178.33191,1.8712055,5.0,76.768892,-8.8569634,-86.333052,2.0663
181.76243,170.6538,-1.952666,5.0,75.813137,-8.9717453,-86.546991,2.01305
178.19931,168.60358,11.900455,5.0,74.593444,-8.7724694,-87.146982,1.74808
183.26096,173.1829,16.551592,5.0,73.748264,-8.9862884,-87.326306,1.56062
180.99623,175.46267,14.411667,5.0,75.950635,-11.260413,-87.409959,2.13024
184.23353,176.89779,14.252098,5.0,76.226112,-11.499111,-87.102752,2.1386
181.64743,175.03856,11.096367,5.0,74.618444,-11.522428,-86.197477,1.56109
179.31852,175.65066,10.73221,5.0,77.164079,-13.732371,-85.591236,2.16812
179.39519,177.87399,8.2584388,5.0,75.747754,-13.997391,-87.76428,2.17668
180.31338,172.95335,5.8163141,3.35728,76.815526,-13.519153,-86.562856,2.25527
179.91045,179.08045,6.2125632,2.43208,79.220779,-14.464451,-86.468627,2.18913
179.37023,170.95099,10.78748,5.0,78.093392,-12.290686,-87.591687,2.08165
174.70616,178.54636,3.9768086,4.51165,77.825607,-12.651858,-86.234496,1.93088
181.54982,162.90466,-18.452054,3.98455,74.959304,-15.613473,-87.17102,2.17756
184.17113,164.20484,-16.39236,3.36413,74.794403,-17.333159,-87.812837,2.34254
186.30659,165.15763,-17.676047,4.40025,76.999177,-17.322823,-87.558995,2.62799
196.04701,158.52881,-29.059854,3.60024,75.948231,-15.430663,-87.449381,2.14534
192.2325,157.95216,-25.770406,4.2111,76.982831,-15.195931,-86.859486,2.50137
194.40363,156.85361,-30.142521,5.0,77.545323,-15.71876,-85.920077,2.60959
193.65392,155.76822,-28.04895,4.29949,78.870303,-14.862883,-86.329686,2.52823
178.21847,169.30816,-24.207696,3.36396,78.304927,-15.765154,-87.766203,2.2599
183.5226,168.24723,-24.256725,3.56115,78.473674,-17.621016,-86.846506,1.93647
189.14274,166.8472,-19.95994,3.64311,78.028008,-18.157306,-86.875832,2.54422
187.25777,166.86459,-14.620605,3.37182,78.993378,-18.135311,-85.556621,2.98463
184.36947,165.91965,-14.637542,2.99945,80.476048,-17.240252,-87.383036,2.43169
177.30474,168.83447,-22.822384,3.99079,79.976056,-19.148397,-83.886454,2.30069
175.75406,169.91652,-22.948524,3.51768,80.602969,-21.980325,-85.149896,2.26377
177.07252,165.29775,-22.885676,3.98001,80.102015,-20.964956,-87.46092,2.53112
176.88308,166.85138,-23.927335,4.16866,80.570278,-20.561356,-86.509011,2.31722
177.72283,165.78371,-22.791183,4.39358,79.969806,-19.337336,-86.66622,2.27085
178.70743,167.6065,-23.881871,4.42296,80.868831,-18.873761,-85.307106,3.46905
179.66797,166.35161,-20.646356,2.12144,79.412122,-18.962582,-85.81431,2.44312
179.47141,168.09718,-21.927369,2.63053,78.225601,-19.437936,-87.198904,2.49877
182.12659,167.04934,-21.743284,3.06744,78.02272,-20.655345,-87.509957,2.17254
181.99733,166.20057,-19.08944,3.08555,78.905399,-21.828284,-87.263326,2.44296
183.69153,166.78558,-19.368463,3.14002,76.417455,-21.744271,-87.219577,2.82044
182.74748,168.96456,-21.958569,4.01611,75.668428,-21.899557,-87.043137,2.15192
178.79792,170.01112,-23.47537,2.57131,78.225601,-23.653738,-87.44842,2.46467
165.9664,190.67837,-12.980339,4.21866,78.869822,-22.566495,-85.737388,2.16453
166.12463,182.465,-16.803318,3.58908,81.006809,-24.475841,-85.264799,2.39485
167.24295,179.79004,-17.225865,3.9798,79.514043,-23.750611,-85.950365,2.44118
167.1654,180.41166,-18.566605,3.90604,80.364511,-22.672142,-86.266226,2.38339
164.75224,177.745,-23.400043,3.22851,80.438068,-24.09688,-87.179674,2.64966
165.93609,178.111,-20.805925,3.44249,79.468371,-25.677746,-87.465246,2.47716
166.73884,177.17035,-16.950407,2.98745,80.923157,-26.747321,-86.645066,2.83294
158.20187,177.6938,-17.396578,2.69088,80.88758,-27.983841,-86.499395,2.99289
168.46067,174.28646,-33.491695,4.74799,79.309239,-26.329539,-86.335456,2.40769
169.28348,172.46177,-33.075834,2.27576,79.140972,-27.438176,-85.65085,2.45331
165.19618,174.44954,-31.834046,3.58249,83.571194,-25.915483,-83.999433,2.29931
163.7137,175.45788,-31.626784,5.0,84.628871,-25.43448,-82.970602,2.28877
168.61222,175.05678,-29.996769,3.72946,83.137066,-25.80034,-83.187907,2.24651
123.11711,-114.82919,59.577391,1.62375,84.267338,-27.757643,-83.613381,2.48188
120.90052,-116.35145,61.121381,1.6917,84.1933,-28.332394,-83.298482,2.45768
113.91869,-120.19494,55.302443,1.51134,81.908238,-26.333746,-84.246545,2.77062
116.23423,-7.2819724,-14.984762,2.72556,82.558709,-29.612423,-84.655673,2.50731
118.942,-6.5652472,-14.111588,4.75725,83.27216,-27.747667,-84.390292,2.31256
134.22501,-18.812868,-26.497829,2.25181,83.399562,-27.163541,-85.24076,2.41143
53.84259,190.72673,102.39726,1.865,83.83994,-28.105835,-86.901793,2.25506
60.569908,191.51767,108.80678,1.77005,82.608228,-29.237068,-86.462377,2.2752
65.940444,187.71274,106.36109,1.78869,81.395746,-28.883107,-86.163343,2.37153
69.52407,186.5099,106.29334,1.62218,81.30969,-24.299281,-86.11142,2.54172
69.996538,181.61556,104.76272,1.93814,82.393327,-22.628633,-87.260923,2.45351
70.744464,182.78693,104.68472,1.79697,81.734683,-22.327796,-85.873443,2.22308
68.503806,184.75703,106.56434,1.62405,82.6914,-24.002411,-86.039787,2.3866
95.555279,160.53591,130.43824,3.04607,81.886604,-26.027981,-85.329701,2.36298
94.327753,160.30001,130.81756,3.107,82.575055,-25.650222,-85.53066,2.49292
93.334233,164.10544,130.25728,4.22795,83.31639,-23.876932,-84.645096,2.44232
92.675006,163.22257,130.98693,3.44999,85.332706,-29.365191,-82.359554,2.23242
117.78357,138.42017,134.39093,2.37167,86.229808,-26.200455,-82.656184,2.29493
150.16412,190.82574,180.01887,1.93148,85.340879,-27.454162,-82.582627,2.26604
155.84978,187.29499,184.20823,1.62232,86.369229,-26.4561,-81.065342,2.15713
162.57844,168.18889,162.09227,1.80317,86.542303,-28.852338,-82.133115,2.2936
169.02095,163.09732,153.08551,1.84405,88.106222,-27.159815,-80.661021,2.47772
167.82507,161.19369,155.31948,2.09625,87.919206,-27.208613,-82.012924,2.4691
167.07358,158.88456,156.74224,2.02542,87.796131,-24.971747,-82.178306,2.23511
165.70966,157.50833,147.296,1.97884,87.553827,-24.461298,-80.634099,2.3106
180.75242,140.03926,147.7912,2.05775,85.07021,-24.887854,-81.708602,2.08878
173.91233,153.91517,154.75208,1.66512,85.019249,-24.666944,-83.238867,2.18457
170.97144,157.82005,155.24059,2.31131,86.302403,-24.617185,-83.151849,2.17498
171.36992,163.79215,153.20586,1.84101,85.333668,-23.628257,-83.882608,2.03725
156.93334,182.72542,153.87311,1.62891,86.087983,-22.665892,-82.915315,1.96622
166.41881,166.58829,155.77858,1.68462,86.217308,-22.483082,-81.067746,2.23952
168.88901,168.30606,149.04903,1.88305,87.045181,-23.552658,-81.863407,2.22224
167.52688,169.13416,145.20733,1.87498,86.994701,-21.580091,-80.462467,2.18604
167.15737,171.5413,140.04004,1.85042,85.80193,-21.199448,-81.928791,1.944
163.75471,172.03783,137.51457,1.9918,86.752396,-19.501396,-80.761501,1.89183
166.16697,169.06858,136.37842,2.02611,86.138944,-19.823026,-81.786005,1.79977
164.86947,167.84875,132.70386,2.5863,88.755251,-15.760467,-80.47689,1.63781
159.74943,171.16756,134.04772,2.30231,86.706724,-17.814162,-81.078323,1.89669
162.89714,168.61941,130.62991,2.14034,83.346678,-20.076989,-83.470595,1.71361
143.61152,185.5941,120.70941,2.57871,84.69137,-21.529731,-84.017702,1.80307
145.35163,179.06379,109.21328,2.03825,82.957742,-22.297027,-84.023471,1.71922
143.468,175.39949,85.190956,2.70029,81.910161,-20.078791,-83.282617,2.50626
144.52259,173.08484,84.097148,2.63225,82.160638,-19.634447,-84.604232,2.37345
147.59229,173.65498,81.813255,5.0,82.192849,-21.409661,-84.759037,2.08337
143.23221,177.62432,76.390123,2.54137,81.908238,-20.981062,-86.286899,2.04155
144.08132,172.26398,77.748692,2.47711,82.173619,-20.588519,-87.458516,1.92446
144.27521,174.87727,79.708543,2.65496,81.270267,-19.178925,-88.160909,2.09608
148.04604,173.83895,77.589568,5.0,83.008703,-24.157216,-87.981585,2.43953
147.19693,177.29644,75.270909,2.94111,81.349112,-23.025622,-88.234466,2.59634
147.17643,177.95795,75.616791,2.96707,81.676511,-24.6643,-88.31283,2.54041
150.70122,178.33977,79.309174,5.0,78.354445,-22.591735,-88.339753,2.77421
152.03929,174.67352,80.172988,5.0,79.102511,-24.568748,-87.985912,2.58473
152.29201,172.57582,83.178064,5.0,76.7612,-24.562018,-88.979647,2.43594
149.56239,171.0929,82.764877,5.0,77.394844,-24.89182,-87.992162,2.29258
152.75779,171.08967,83.746808,5.0,75.835733,-22.422747,-88.909456,2.88689
151.24055,168.07863,83.342536,5.0,76.77995,-23.299296,-89.12676,2.76745
152.68559,165.82783,85.375932,5.0,77.331384,-23.291363,-90.125783,2.655
144.19186,170.08907,80.452457,2.90066,76.170343,-25.221623,-90.087322,2.49363
145.67746,169.84353,83.671926,3.56325,75.780926,-24.662737,-91.631049,2.37119
147.2268,169.59983,81.62605,5.0,75.305933,-24.877157,-90.295492,2.43753
148.34467,167.12255,85.221711,5.0,75.156897,-23.477418,-91.133461,2.56608
148.09239,167.93288,86.575822,4.67955,73.741053,-22.842933,-89.655117,2.3961
147.5446,171.96095,85.533272,3.47121,75.369394,-26.129542,-91.604127,2.51127
146.59699,171.53043,84.917727,3.54928,74.077586,-26.779172,-92.286328,2.43774
142.67194,167.83131,93.37758,2.10107,74.661231,-24.928478,-92.194022,2.35946
143.13861,167.92224,95.30311,3.57097,75.469873,-21.792828,-90.295492,3.01766
143.39223,168.53706,101.15235,2.71992,74.206911,-22.044387,-90.231551,2.83337
145.64403,170.10189,99.563792,2.67902,76.87466,-20.329629,-90.097418,2.75858
143.44883,174.00727,90.581104,2.44219,76.766969,-18.732417,-89.882518,2.59792
150.82157,174.91114,88.393487,2.8622,77.417921,-19.456084,-88.74215,2.55596
159.70085,166.24146,82.139971,5.0,76.334764,-18.954289,-88.19312,2.07897
160.28474,167.51395,83.100062,3.36538,77.041484,-21.373003,-88.81763,2.79696
171.88651,138.17079,119.87992,2.85492,75.895348,-21.436463,-88.702728,2.39893
173.71933,145.30472,117.50822,5.0,78.753478,-21.145843,-88.2311,2.69375
177.25348,146.60289,115.90673,5.0,79.457794,-18.430258,-88.327733,2.55917
177.85655,137.7742,122.7388,3.21921,79.350104,-16.999871,-88.629171,2.42739
189.36114,151.18929,89.239473,5.0,77.43619,-16.503845,-88.23735,2.30011
186.46081,149.87618,90.219621,5.0,76.178997,-17.487484,-89.032531,2.05868
191.89152,152.59115,87.402196,5.0,74.829017,-18.005625,-90.18059,2.04734
193.26525,153.97657,85.702648,3.46855,75.359298,-18.319563,-88.122929,2.26565
193.06378,152.72397,84.859782,4.51723,75.045841,-17.342655,-89.323392,2.36458
187.63931,151.89186,86.514758,5.0,74.07999,-16.546753,-89.728674,2.27643
176.73911,153.83951,93.282195,5.0,73.830955,-16.466346,-88.591672,2.10441
158.84862,165.00034,84.890092,5.0,74.349217,-15.008914,-91.030578,2.79499
164.08054,158.33815,93.34103,5.0,75.241992,-14.850503,-91.780566,2.55727
166.21021,161.38229,92.590876,5.0,73.87807,17.539515,-90.264243,2.19209
166.00384,158.30127,94.716537,5.0,74.691039,29.304003,-86.491703,2.12856
166.138,155.84527,92.87614,5.0,73.956434,29.688372,-85.059994,2.13682
161.57868,159.65594,92.157186,5.0,78.199159,29.54859,-81.997059,2.35531
145.86466,143.26887,110.89233,2.0435,77.997239,28.601369,-81.117265,2.44945
-235.00613,51.690736,27.21689,1.76239,76.367937,27.9521,-82.31292,2.20441
-235.82671,49.188215,24.893774,2.28544,76.063614,30.244854,-82.510032,2.28752
-247.53902,36.676837,43.651647,5.0,76.278996,29.051482,-82.745606,2.26854
-244.52948,39.444564,58.594568,4.35649,75.511699,30.033799,-83.271078,2.16321
-232.11694,68.584817,119.44177,4.73182,76.974178,20.401251,-81.012939,1.76828
-224.06671,62.309014,122.78114,2.91124,78.014066,19.417131,-81.349473,1.87264
-228.44506,66.424947,119.80147,2.30631,78.199159,19.812799,-82.383592,1.87259
-227.69803,65.815641,120.9501,2.27448,78.353484,18.069435,-82.255228,1.64689
-233.56198,57.446267,128.90807,3.31626,76.257361,17.085075,-82.190325,1.84425
-229.84999,58.531052,124.96742,2.72566,76.531396,18.638417,-82.216287,1.81464
-230.23599,56.636942,129.16169,3.69859,77.126098,17.171492,-83.561459,1.95429
-224.85342,57.089575,124.34697,3.57519,76.743893,13.999665,-81.77062,1.56906
-235.28293,70.071643,119.25635,3.7063,77.330903,12.903047,-83.124446,1.69827
-240.08695,74.658483,110.6142,3.53608,75.641024,11.302831,-83.412422,1.83207
-245.00507,75.267232,106.17612,2.00402,78.085699,13.987887,-82.334554,2.19328
-246.50271,79.295802,105.06403,1.84817,76.699662,1.1470934,-90.054631,1.69436
-242.74525,61.133973,100.51185,2.39608,76.840045,2.5459908,-89.023877,1.92351
-245.04028,59.598897,96.444165,2.20792,77.010715,0.37547033,-88.559461,1.73441
-238.70386,41.339005,99.122524,3.33496,75.501123,1.3035814,-88.494077,1.60558
-242.42967,50.532521,101.85036,3.44524,76.217458,0.80959845,-86.03546,2.20823
-236.35534,42.804659,105.38362,3.61684,75.722273,1.1168054,-86.252765,1.7884
-235.45141,45.651056,105.82756,3.68088,77.322249,1.6598261,-87.91524,2.15495
-223.09949,47.759333,127.38815,3.60648,75.406893,4.6510074,-87.893605,1.82104
-225.66419,51.54075,126.96382,5.0,74.732384,5.1366972,-86.625836,1.768
-228.03856,45.503855,124.87828,3.71886,83.309179,7.6606979,-78.250481,1.67177
-225.29825,42.328848,123.61375,4.117,85.142805,11.27735,-78.227885,2.20571
-225.08163,46.131436,124.58365,4.7019,85.372129,8.8389254,-77.546645,1.9039
-215.04525,-21.733367,98.740538,5.0,83.559175,10.0341,-79.087487,1.92158
-205.98634,-28.662045,101.43316,3.0643,84.872617,11.097786,-80.0418,1.9399
-211.89754,-24.558927,113.82252,5.0,83.623116,11.097185,-78.398555,2.25147
-208.13206,-25.054127,114.09397,3.99228,82.864474,12.818794,-79.632191,2.17087
-215.87875,-20.703632,108.62849,5.0,82.293809,11.984071,-80.351891,1.9024
-219.9705,-17.914956,110.33384,4.3239,85.160113,12.022532,-79.60671,2.07786
-220.03914,-18.433222,113.21277,3.39731,83.236103,27.536842,-75.093316,2.26576
-216.87495,-24.184518,110.12345,5.0,82.969761,27.084685,-75.627443,2.14255
-215.50612,-25.335602,108.26612,5.0,81.784202,29.298955,-75.768306,2.20858
-219.86175,-23.280477,101.67697,4.64622,81.507283,28.698002,-75.334178,2.19695
-217.58944,-18.304519,108.16539,5.0,82.055351,27.861837,-74.633227,2.04225
-217.24713,-18.870923,105.01144,3.6656,83.868305,25.484108,-74.301501,2.25381
-214.86072,-16.153006,108.31961,3.29783,83.723115,25.840953,-76.303875,2.22325
-214.98106,-18.389541,106.44979,3.84042,91.627323,23.360943,-69.517438,2.33732
-216.93824,-15.607551,106.02502,4.12154,92.212411,25.198295,-69.457343,2.24338
-215.72542,-14.892163,107.31138,1.90967,90.003309,27.394776,-70.023681,2.30719
-218.22638,-15.632957,108.48185,5.0,91.068678,28.355219,-69.78378,2.26423
-218.84505,-14.592414,110.87272,3.31697,92.214815,28.142361,-69.696763,2.83642
-219.14279,-14.496694,113.37724,3.0294,93.370086,27.349705,-70.358772,2.8996
-211.32344,-4.1347109,128.26935,3.80324,93.235472,25.28375,-70.116949,2.88517
-214.5077,-7.2651463,127.9248,5.0,93.605659,22.962271,-70.651556,2.88066
-214.35081,-23.764423,122.30065,5.0,94.202766,23.63041,-69.577534,2.85372
-215.2641,-23.515931,122.03232,5.0,95.603225,23.007943,-69.650609,2.92192
-215.27658,-23.098287,116.92165,5.0,96.185909,24.292058,-69.509746,2.37583
-213.16473,-22.529208,117.99718,5.0,95.995046,26.413301,-68.383801,2.79979
-209.27133,-22.815252,117.51981,5.0,95.633033,24.1798,-67.388624,2.73192
-207.455,-25.54955,116.44873,4.89348,94.316706,24.41898,-68.448704,2.81637
-211.13,-24.632471,117.78323,5.0,92.887881,24.17307,-68.190535,2.75126
