#id,x,y,z,mvir,Name,SGX,SGY,SGZ
947,213.62349,28.986689,402.89313,2.1030906e14,,,,
948,310.6819,241.43448,47.846428,2.1490084e14,,,,
949,310.96893,131.7911,278.08005,2.1107199e14,,,,
950,360.5366,325.80383,287.07816,2.2034407e14,,,,
951,123.19411,342.79535,394.27747,2.0900188e14,,,,
952,136.22775,64.687805,1.4051765,2.28832e14,,,,
953,27.912819,240.34712,347.23767,2.2875331e14,,,,
954,71.9218,52.261345,115.22262,1.7821796e14,,,,
955,334.02713,72.22678,346.3439,2.2925338e14,,,,
956,412.087,350.5047,438.6144,2.1435598e14,,,,
957,141.46323,302.1014,256.30432,1.6928117e14,,,,
958,26.7437,286.15155,262.89352,2.2924039e14,,,,
959,346.71106,32.941055,14.766619,1.4156996e14,,,,
960,113.11057,307.00677,230.69128,2.1329502e14,,,,
961,440.7388,490.85855,155.87657,1.3229838e14,,,,
962,456.2139,401.32504,465.69702,1.2716522e14,,,,
963,414.76804,199.88132,212.50516,2.0868177e14,,,,
964,19.907269,81.885735,112.74859,1.8833942e14,,,,
965,21.045326,44.782505,86.71545,2.2056041e14,,,,
966,426.67886,406.7253,329.40826,1.2806012e14,,,,
967,399.4229,324.0265,246.59085,1.4034357e14,,,,
968,485.22403,61.753876,228.6598,2.1974573e14,,,,
969,101.696686,155.25217,200.27773,1.5716134e14,,,,
970,129.5465,472.47675,397.8096,2.0126215e14,,,,
971,116.89841,280.33527,367.80466,2.063264e14,,,,
972,371.59845,239.7138,225.98724,2.1791426e14,,,,
973,269.52103,275.10803,152.45103,2.2305257e14,,,,
974,408.49118,408.80356,113.202805,1.336828e14,,,,
975,434.40894,269.47247,350.23248,2.2205298e14,,,,
976,254.88628,433.59964,353.45312,2.1328323e14,,,,
977,312.93518,465.96533,268.44397,2.0115129e14,,,,
978,161.75714,219.96083,131.62839,1.9068734e14,,,,
979,47.601128,314.0658,294.78702,2.2132522e14,,,,
980,494.85822,2.1799054,203.73816,1.989154e14,,,,
981,19.033588,462.65076,8.734986,1.7769211e14,,,,
982,59.729927,299.3415,437.50262,1.8478448e14,,,,
983,79.51299,153.27608,357.64017,2.165931e14,,,,
984,27.145737,125.20956,230.17323,1.6501125e14,,,,
985,239.12517,298.76794,377.73206,2.1440601e14,,,,
986,401.37634,199.94214,240.58992,2.30777e14,,,,
987,54.053932,66.3264,155.98723,1.8233092e14,,,,
988,467.85965,317.31293,52.625084,1.890047e14,,,,
989,334.75018,155.73344,395.5052,2.122188e14,,,,
990,196.58762,86.423744,491.4255,2.227763e14,,,,
991,287.9316,487.4907,79.32338,2.0534482e14,,,,
992,457.67914,175.58989,231.37311,1.6641765e14,,,,
993,397.85983,18.50514,413.99197,2.148928e14,,,,
994,61.80148,404.13016,98.18259,2.2344398e14,,,,
995,362.88458,466.84912,220.95189,2.2363066e14,,,,
996,492.4566,66.92766,183.4927,2.188221e14,,,,
997,223.49846,375.5725,390.40588,2.0482605e14,,,,
998,160.85335,335.18463,51.477547,1.6734256e14,,,,
999,363.9556,341.75192,334.90695,2.2229526e14,,,,
1000,153.99101,376.5705,479.48254,1.6030833e14,,,,
1001,20.048716,28.335123,425.50723,2.1748035e14,,,,
1002,10.079018,13.280863,151.20293,2.3308821e14,,,,
1003,58.535374,293.38617,280.7725,2.205642e14,,,,
1004,313.26648,14.401098,27.249004,2.108557e14,,,,
1005,455.1897,273.93845,263.11722,2.11125e14,,,,
1006,290.8458,324.38312,392.91153,2.1948635e14,,,,
1007,141.39545,296.88614,325.512,2.2492076e14,,,,
1008,266.05676,156.29979,138.27068,2.1647172e14,,,,
1009,28.99171,477.2941,81.264915,2.1466998e14,,,,
1010,263.10263,306.72003,5.6552033,2.0374008e14,,,,
1011,219.34508,186.6788,12.402418,2.1645724e14,,,,
1012,56.8586,406.7932,63.31116,2.0662739e14,,,,
1013,215.18077,342.38324,420.74268,2.1169755e14,,,,
1014,53.86605,401.00052,55.984253,2.0590618e14,,,,
1015,322.9597,438.00592,328.28854,2.2546493e14,,,,
1016,474.7807,475.53894,479.71017,1.8793087e14,,,,
1017,125.37622,385.4282,240.30434,2.145053e14,,,,
1018,70.27747,408.6984,93.37401,1.7461968e14,,,,
1019,207.25404,189.87234,61.410732,2.2165739e14,,,,
1020,466.16193,143.672,292.48856,1.8177337e14,,,,
1021,223.59393,64.723946,385.11343,2.1766903e14,,,,
1022,211.91005,4.5852337,73.17337,2.0387747e14,,,,
1023,196.0404,176.4682,299.75085,1.4755362e14,,,,
1024,373.0992,437.3584,308.6369,2.2728925e14,,,,
1025,154.74448,458.929,163.57785,2.1942793e14,,,,
1026,433.82697,400.4787,239.45186,2.1359812e14,,,,
1027,356.1329,270.42453,205.59105,1.7236064e14,,,,
1028,307.86118,100.073006,94.09756,2.0688799e14,,,,
1029,488.0998,292.14822,429.45285,2.1499113e14,,,,
1030,213.87587,213.39247,370.14383,1.500801e14,,,,
1031,346.28885,270.03827,202.68506,2.1153858e14,,,,
1032,372.7717,135.96213,97.92108,2.0229395e14,,,,
1033,194.89609,191.96611,154.11723,2.062922e14,,,,
1034,167.55637,246.48575,58.329205,1.412712e14,,,,
1035,347.52386,490.5986,385.07852,2.090272e14,,,,
1036,232.39516,160.37276,50.564796,2.1729147e14,,,,
1037,311.69504,208.10535,203.25209,2.071288e14,,,,
1038,36.58147,19.957361,483.85107,2.0410223e14,,,,
1039,167.98557,208.93958,130.24677,2.051913e14,,,,
1040,73.609245,65.243416,79.27693,2.2373245e14,,,,
1041,496.1127,292.01602,243.84474,2.1182616e14,,,,
1042,106.859924,311.50235,260.35812,2.1101218e14,,,,
1043,184.53947,282.359,338.37872,2.1334764e14,,,,
1044,224.31703,209.02574,391.48495,2.2128124e14,,,,
1045,419.8105,41.256836,388.8632,1.967404e14,,,,
1046,450.093,109.568085,81.78679,2.0127623e14,,,,
1047,277.24292,15.580474,34.124928,1.1319548e14,,,,
1048,400.58133,94.3237,365.2444,1.3319605e14,,,,
1049,19.383684,290.2701,414.5606,1.7273468e14,,,,
1050,424.1293,288.99194,241.9094,1.2790778e14,,,,
1051,433.7947,262.51813,255.29886,1.9102567e14,,,,
1052,366.68933,435.06305,190.16072,2.0911456e14,,,,
1053,354.21054,207.26881,85.80936,1.1294096e14,,,,
1054,187.73344,345.98154,343.3664,2.1246039e14,,,,
1055,256.50037,61.86306,19.30102,2.0283953e14,,,,
1056,168.1373,494.72998,246.42938,2.1545715e14,,,,
1057,317.22815,442.38782,322.27136,1.5294944e14,,,,
1058,189.99709,102.92239,238.03102,1.4112695e14,,,,
1059,228.19608,24.099352,42.64409,1.9607274e14,,,,
1060,245.03404,350.0792,172.27435,2.1135613e14,,,,
1061,464.65466,175.12924,268.81522,2.0125655e14,,,,
1062,112.89412,363.32968,162.16812,2.207342e14,,,,
1063,460.70874,85.06761,286.6291,2.1781506e14,,,,
1064,110.65564,7.278393,232.8531,1.9114316e14,,,,
1065,467.7191,299.12256,482.75842,2.1796733e14,,,,
1066,412.47595,176.10872,83.74143,2.0861735e14,,,,
1067,488.19717,275.9576,269.1692,2.0767722e14,,,,
1068,49.772064,340.3443,266.79538,2.0934602e14,,,,
1069,33.773525,412.29245,193.79669,2.1120176e14,,,,
1070,364.0913,497.80365,326.33203,2.0288748e14,,,,
1071,386.3074,74.553375,334.8083,2.2013034e14,,,,
1072,186.63104,210.7769,35.403187,1.9151716e14,,,,
1073,152.78452,230.85393,186.39758,2.1183017e14,,,,
1074,180.09041,340.60367,395.93167,2.0997052e14,,,,
1075,136.57277,357.47366,171.38602,2.0330521e14,,,,
1076,102.384895,246.44617,340.3312,2.0400774e14,,,,
1077,378.76456,219.39685,384.74542,2.139497e14,,,,
1078,142.14745,216.59717,260.33182,2.0940841e14,,,,
1079,261.59384,93.130844,371.63934,1.9679174e14,,,,
1080,10.486639,209.84949,412.80167,2.0643477e14,,,,
1081,46.608025,118.85845,393.43927,2.1045412e14,,,,
1082,157.32709,264.70868,145.37764,1.897369e14,,,,
1083,360.58505,345.56683,443.18292,2.0648168e14,,,,
1084,162.5661,83.06117,268.00198,1.7318675e14,,,,
1085,238.8659,360.37085,219.51071,1.9508827e14,,,,
1086,6.6778407,299.81192,201.13089,2.0386316e14,,,,
1087,168.47092,492.1848,255.08966,2.1128072e14,,,,
1088,401.0978,476.20035,39.033848,1.8807858e14,,,,
1089,401.22543,273.9649,315.70337,2.0813499e14,,,,
1090,87.50255,327.8246,158.51546,1.2481119e14,,,,
1091,225.61768,175.29996,64.315895,1.8521305e14,,,,
1092,347.02264,21.357,319.07913,1.5363965e14,,,,
1093,405.49854,154.79672,279.26816,2.0054506e14,,,,
1094,236.92476,83.30031,394.20496,2.1006824e14,,,,
1095,109.83751,155.93646,125.06507,1.3969728e14,,,,
1096,291.01218,465.61554,189.43416,1.9972259e14,,,,
1097,86.75006,301.54395,347.48456,1.9770045e14,,,,
1098,419.30582,10.378274,1.7249079,2.0266818e14,,,,
1099,354.38766,140.35387,438.801,2.0512885e14,,,,
1100,285.5542,213.29254,119.40352,1.9376121e14,,,,
1101,468.08487,123.93256,146.77335,1.8561027e14,,,,
1102,161.0773,395.4464,33.152115,2.1183636e14,,,,
1103,412.87186,243.69218,70.2945,2.1135314e14,,,,
1104,295.10126,161.16566,456.73248,2.0251845e14,,,,
1105,387.64392,98.97508,377.89383,1.9952172e14,,,,
1106,460.1668,424.68704,345.29218,1.6731018e14,,,,
1107,265.56293,419.27945,194.38658,2.0675899e14,,,,
1108,364.43005,234.33864,4.179557,2.0017445e14,,,,
1109,12.814946,376.75095,6.373191,2.0631615e14,,,,
1110,304.13733,36.074276,429.0351,2.0129532e14,,,,
1111,8.441627,422.6519,396.33334,1.9669801e14,,,,
1112,326.68103,277.8918,392.25952,1.4032519e14,,,,
1113,393.16336,465.46686,17.30941,2.0720738e14,,,,
1114,92.43,416.44608,497.9464,1.2758947e14,,,,
1115,96.32428,181.06651,418.24728,2.1295364e14,,,,
1116,106.461006,297.1374,396.54138,1.617121e14,,,,
1117,67.69511,418.6513,31.63197,2.1223967e14,,,,
1118,47.924446,123.602066,412.82236,2.0020705e14,,,,
1119,302.9044,67.23018,82.7291,2.0834806e14,,,,
1120,382.16144,175.94058,120.23954,1.931467e14,,,,
1121,404.58853,338.78323,238.60881,1.3926409e14,,,,
1122,115.51886,280.29736,327.2413,2.0253489e14,,,,
1123,93.79418,484.52386,415.88412,2.1598862e14,,,,
1124,412.8794,117.402084,372.03262,1.3442184e14,,,,
1125,253.46445,13.139561,150.07672,2.096458e14,,,,
1126,373.6396,31.424362,34.93737,2.070297e14,,,,
1127,88.10036,246.50822,270.48682,1.7766312e14,,,,
1128,13.3494,312.1752,408.87314,2.0658662e14,,,,
1129,93.96672,406.71783,479.6732,1.9658434e14,,,,
1130,73.67366,495.92502,80.929,1.9238467e14,,,,
1131,409.90604,442.57855,309.41745,2.0570066e14,,,,
1132,328.09488,56.315193,144.70439,2.0568682e14,,,,
1133,62.986298,326.33728,429.83075,1.9935359e14,,,,
1134,37.940746,184.67218,408.47974,1.8268734e14,,,,
1135,344.8622,380.45078,253.60728,1.7311523e14,,,,
1136,212.80414,359.0952,142.07141,1.4075183e14,,,,
1137,39.815414,277.10684,468.34317,2.120201e14,,,,
1138,279.44373,94.65643,341.23163,1.7945575e14,,,,
1139,112.587296,62.187283,471.29144,1.4298656e14,,,,
1140,142.18095,135.21274,212.91547,2.0403537e14,,,,
1141,398.87338,417.91544,458.26602,1.7718493e14,,,,
1142,241.375,448.3372,185.53871,2.0870368e14,,,,
1143,127.272644,379.50226,441.11423,2.032306e14,,,,
1144,111.26716,403.70905,281.7062,2.1822247e14,,,,
1145,369.68652,493.97208,178.02011,1.971178e14,,,,
1146,404.38873,147.422,426.9237,2.0420662e14,,,,
1147,483.16235,108.49505,209.99841,2.0684135e14,,,,
1148,390.00928,183.1674,498.2908,1.9571587e14,,,,
1149,96.18663,452.56668,110.601265,1.986268e14,,,,
1150,338.62762,12.5234375,284.6918,2.0720033e14,,,,
1151,377.9449,437.3991,425.66788,1.9517722e14,,,,
1152,324.68857,50.826824,74.480225,1.9939733e14,,,,
1153,51.328213,220.8514,457.1882,1.925896e14,,,,
1154,109.608406,276.94443,327.4918,1.7924402e14,,,,
1155,135.06616,57.932556,212.6853,2.0693317e14,,,,
1156,316.4641,306.70343,113.48713,1.857169e14,,,,
1157,265.78275,80.80369,154.3543,1.8402037e14,,,,
1158,452.46625,86.7616,327.20715,1.2047935e14,,,,
1159,218.06438,139.21753,298.4631,1.5394216e14,,,,
1160,114.04077,337.57803,395.22403,1.8971657e14,,,,
1161,307.83188,5.956957,7.0649424,1.9326356e14,,,,
1162,319.9998,407.4388,410.34113,2.093458e14,,,,
1163,318.28735,448.72906,359.40775,2.0265927e14,,,,
1164,387.23465,278.85626,207.1804,2.0625762e14,,,,
1165,16.745068,270.5023,409.08527,1.944591e14,,,,
1166,199.37703,100.21461,254.91945,2.0560082e14,,,,
1167,429.19745,218.24567,317.90277,1.692106e14,,,,
1168,344.6753,37.181046,311.53308,1.8941289e14,,,,
1169,0.2230855,440.90616,399.89175,1.8245385e14,,,,
1170,434.71695,363.40155,13.404507,1.4623516e14,,,,
1171,151.3612,352.2186,429.8697,1.9566735e14,,,,
1172,479.18286,65.29469,290.48267,1.9448275e14,,,,
1173,20.249681,46.512924,108.27935,1.7622044e14,,,,
1174,458.1638,301.21768,151.81561,1.933037e14,,,,
1175,273.47217,261.6123,41.789963,1.9877377e14,,,,
1176,308.14423,115.99064,96.96323,2.0142752e14,,,,
1177,258.60333,298.99072,39.073406,2.0295506e14,,,,
1178,364.75092,129.63423,314.806,1.8962016e14,,,,
1179,53.09727,320.3971,66.603546,2.0455918e14,,,,
1180,175.65959,49.734634,123.10987,2.0255678e14,,,,
1181,166.30281,399.44003,462.8697,2.0494525e14,,,,
1182,498.01437,178.81699,403.0523,1.9803668e14,,,,
1183,49.28405,274.62662,457.6102,2.0281153e14,,,,
1184,493.2503,491.18045,162.30157,1.9907551e14,,,,
1185,351.9943,311.00897,479.5343,2.0053805e14,,,,
1186,273.6922,335.87524,416.43735,1.8129983e14,,,,
1187,421.59912,167.9876,155.60123,1.9619369e14,,,,
1188,338.9092,495.68222,395.98132,1.6073068e14,,,,
1189,152.43713,184.99936,159.40244,2.0089438e14,,,,
1190,354.34515,307.8291,399.651,1.27587406e14,,,,
1191,415.7632,167.93857,220.36424,2.0310944e14,,,,
1192,268.60095,1.3829037,163.84285,1.7370416e14,,,,
1193,365.62958,466.0502,99.8257,2.076673e14,,,,
1194,187.76689,460.0473,250.98524,1.7946303e14,,,,
1195,355.32053,89.00122,426.2801,1.3915346e14,,,,
1196,48.835983,312.1874,139.7953,1.2734382e14,,,,
1197,369.4522,238.94664,418.04083,2.0582592e14,,,,
1198,160.04922,316.2282,52.253128,1.96505e14,,,,
1199,384.8742,44.80568,483.40637,1.5841864e14,,,,
1200,215.16217,476.7574,419.0373,1.7618493e14,,,,
1201,253.28922,87.397484,69.960144,1.8683772e14,,,,
1202,427.69678,140.17737,125.65395,1.6943483e14,,,,
1203,326.7675,39.37989,139.44841,1.9855216e14,,,,
1204,136.06053,12.148845,223.80551,1.1453982e14,,,,
1205,346.00217,28.571339,375.6171,1.8425931e14,,,,
1206,332.07172,451.22464,478.03207,1.8176191e14,,,,
1207,421.96255,95.881714,367.05148,1.896729e14,,,,
1208,25.97023,224.87323,55.70032,1.9563353e14,,,,
1209,173.03719,281.25732,160.0796,2.0285914e14,,,,
1210,249.35083,363.2711,45.838905,1.2788713e14,,,,
1211,296.89597,258.95956,401.8793,1.6051783e14,,,,
1212,334.26724,447.90662,368.12967,1.92303e14,,,,
1213,142.1851,203.23624,188.47765,1.8629206e14,,,,
1214,490.77258,482.67798,268.1084,1.457846e14,,,,
1215,409.51624,120.388885,389.28476,1.5366412e14,,,,
1216,317.32327,307.70337,141.14622,1.5148407e14,,,,
1217,402.10864,331.01392,480.47195,1.9400126e14,,,,
1218,55.98607,395.63968,495.57858,1.0470653e14,,,,
1219,383.30505,195.33485,127.52308,1.7335018e14,,,,
1220,17.293695,360.7652,80.66103,1.9625113e14,,,,
1221,38.508717,8.867246,207.65237,1.851938e14,,,,
1222,109.47446,425.8046,118.145966,1.8755998e14,,,,
1223,206.41196,7.827206,351.69763,1.14946285e14,,,,
1224,140.98917,178.09167,74.070564,1.9736328e14,,,,
1225,403.38098,325.7046,28.191383,1.8743994e14,,,,
1226,449.343,282.53824,360.22388,1.832077e14,,,,
1227,245.66689,322.2669,449.24292,1.8472893e14,,,,
1228,90.74805,21.61012,345.94922,1.9526332e14,,,,
1229,480.78857,435.67813,246.72978,1.9699465e14,,,,
1230,431.48755,275.82382,99.82002,1.5489613e14,,,,
1231,389.4207,119.408,494.08444,2.033002e14,,,,
1232,107.97662,413.2046,481.62912,1.7261418e14,,,,
1233,42.482426,18.674135,449.40256,1.8216455e14,,,,
1234,476.00632,59.829113,232.9174,2.0047803e14,,,,
1235,395.4441,107.628784,205.14519,1.9087318e14,,,,
1236,91.813675,449.3549,201.77803,1.5008426e14,,,,
1237,315.39862,297.6033,66.34914,1.9989243e14,,,,
1238,245.45357,53.388702,399.3655,1.8466714e14,,,,
1239,395.41864,14.324288,443.85852,1.7431527e14,,,,
1240,236.61867,486.79633,344.535,1.659381e14,,,,
1241,303.39532,461.70563,447.1266,1.993121e14,,,,
1242,109.9709,177.70702,373.48853,1.8708272e14,,,,
1243,469.2062,313.15402,149.22543,1.7826666e14,,,,
1244,463.86996,380.56567,492.53522,1.845368e14,,,,
1245,312.18216,311.48022,87.39844,1.8458048e14,,,,
1246,313.26178,454.099,323.07755,1.8488145e14,,,,
1247,469.47223,35.70673,434.4351,1.6453208e14,,,,
1248,41.646297,485.73572,20.451242,2.0112567e14,,,,
1249,367.52072,92.23054,92.45717,1.814706e14,,,,
1250,148.22382,203.93184,258.36874,1.922611e14,,,,
1251,485.00284,309.87366,389.59744,1.3654194e14,,,,
1252,215.54007,485.55148,127.79211,1.8723496e14,,,,
1253,476.0229,93.002365,241.40366,1.9665845e14,,,,
1254,42.958393,472.66772,105.358986,1.8225873e14,,,,
1255,328.0486,46.724644,139.3276,1.622399e14,,,,
1256,290.56345,47.280434,307.9934,1.9001922e14,,,,
1257,355.70465,122.56731,176.42638,1.9577048e14,,,,
1258,334.4917,182.15057,293.80072,1.928466e14,,,,
1259,143.99544,237.95973,319.93948,1.9600353e14,,,,
1260,63.99667,450.7472,354.5808,1.492002e14,,,,
1261,248.09642,122.33159,436.83514,2.0504392e14,,,,
1262,430.06882,7.3165545,375.99246,1.6725955e14,,,,
1263,189.79411,472.2394,151.8808,1.37724904e14,,,,
1264,369.2737,120.35887,185.76205,1.8820626e14,,,,
1265,290.3286,465.00388,108.895615,1.1616292e14,,,,
1266,36.01159,455.74683,398.136,1.878e14,,,,
1267,496.05573,489.06866,192.51707,1.9371816e14,,,,
1268,130.6912,310.31247,232.38763,1.8552764e14,,,,
1269,104.575,149.28346,72.27589,1.8360933e14,,,,
1270,110.57867,257.13138,386.83304,1.7692968e14,,,,
1271,355.10825,117.063,234.36893,1.9047618e14,,,,
1272,106.85811,469.54108,383.93478,1.9144193e14,,,,
1273,5.713637,310.8515,235.54689,1.7837219e14,,,,
1274,299.86862,75.28683,254.77217,1.8234784e14,,,,
1275,98.30911,293.20184,414.06018,1.9174774e14,,,,
1276,70.16923,225.34239,38.02744,1.6539282e14,,,,
1277,235.50514,312.7003,123.01114,1.9208352e14,,,,
1278,423.2933,41.428974,33.21895,1.9212402e14,,,,
1279,31.058847,84.49184,232.77605,1.816789e14,,,,
1280,5.871976,478.96194,19.735592,1.9039555e14,,,,
1281,179.42506,32.730515,128.88562,1.9802776e14,,,,
1282,46.715443,349.28174,101.67937,1.8929436e14,,,,
1283,57.34475,57.32294,234.26816,1.9405434e14,,,,
1284,54.649143,186.12419,150.90485,1.9662077e14,,,,
1285,388.24,285.22916,210.82738,1.7920684e14,,,,
1286,396.34656,46.426937,492.9142,1.27862015e14,,,,
1287,303.8636,155.17505,305.62567,1.8925846e14,,,,
1288,411.37997,386.1799,236.22285,1.8183288e14,,,,
1289,99.50226,149.67468,342.95877,1.8361967e14,,,,
1290,301.33087,70.047554,18.859795,1.8653842e14,,,,
1291,300.07104,55.46459,343.30588,1.8354638e14,,,,
1292,488.56244,17.931597,128.3059,2.0086183e14,,,,
1293,451.34357,403.13065,3.661699,1.903665e14,,,,
1294,355.9296,356.36185,6.6844807,1.8765494e14,,,,
1295,6.8232865,154.5026,126.35434,1.8912593e14,,,,
1296,412.82648,301.23505,125.22816,1.9329618e14,,,,
1297,326.08954,198.46786,369.62012,1.7844057e14,,,,
1298,484.17453,261.08322,201.78905,1.3905812e14,,,,
1299,476.51,389.19333,440.76477,1.9481611e14,,,,
1300,153.67459,18.788912,62.10976,1.0525883e14,,,,
1301,101.81789,417.2924,239.12811,1.4644748e14,,,,
1302,168.63031,408.3582,314.70322,1.5079399e14,,,,
1303,419.85373,405.0084,234.54352,1.8969906e14,,,,
1304,101.20704,39.796135,306.1485,2.0280285e14,,,,
1305,419.97675,370.19424,282.43143,1.9468144e14,,,,
1306,56.684666,428.8191,13.429348,1.9268824e14,,,,
1307,252.32425,287.10663,2.2574146,1.4255297e14,,,,
1308,364.81113,239.15039,318.30225,1.4050806e14,,,,
1309,163.80438,353.88943,204.23698,1.8800897e14,,,,
1310,381.76532,351.02875,455.95813,1.7158586e14,,,,
1311,99.08144,497.66852,484.86334,1.8077942e14,,,,
1312,77.48062,100.23081,73.14241,1.8069583e14,,,,
1313,245.53206,138.58902,21.98867,1.876511e14,,,,
1314,27.658367,61.546864,268.1489,1.4306128e14,,,,
1315,40.765812,307.6892,47.600586,1.39255934e14,,,,
1316,308.03848,296.46802,33.128418,1.8496894e14,,,,
1317,46.474594,71.83664,133.63892,1.3762513e14,,,,
1318,93.75487,223.2458,7.8802323,1.8285817e14,,,,
1319,207.74126,469.7045,423.74026,1.6035239e14,,,,
1320,314.25043,428.33582,352.4449,1.2684678e14,,,,
1321,176.38556,214.51631,46.352177,1.7302247e14,,,,
1322,288.81305,78.79538,282.40436,1.921445e14,,,,
1323,13.161948,464.98056,277.91898,1.8122433e14,,,,
1324,109.075134,476.88654,307.3983,1.9551043e14,,,,
1325,189.7881,339.42285,346.95172,1.8021916e14,,,,
1326,414.43622,196.01312,203.86414,1.8735315e14,,,,
1327,141.69162,267.27426,217.04694,1.928971e14,,,,
1328,466.53516,267.83762,42.477673,1.8691877e14,,,,
1329,349.47855,191.80695,302.33524,1.3431507e14,,,,
1330,418.55838,380.94113,166.15868,1.0354439e14,,,,
1331,15.663731,490.9282,224.96327,1.8374682e14,,,,
1332,439.64597,310.2681,385.68228,1.0911539e14,,,,
1333,231.96628,437.9533,118.05993,1.5539935e14,,,,
1334,159.60678,62.712692,412.24652,1.9342268e14,,,,
1335,419.64407,308.1554,326.844,1.6762801e14,,,,
1336,148.91841,20.431776,450.31497,1.9293226e14,,,,
1337,381.51657,127.237755,246.71935,1.0501453e14,,,,
1338,411.5945,163.73611,459.1659,1.9444557e14,,,,
1339,385.7479,170.72809,106.115974,1.6129926e14,,,,
1340,345.88846,380.87653,255.96808,1.7367167e14,,,,
1341,289.89285,421.12042,496.5192,1.8355075e14,,,,
1342,248.40193,321.332,451.75598,1.6678816e14,,,,
1343,432.78528,88.59786,31.009493,1.362634e14,,,,
1344,154.43588,153.12364,50.375603,1.9109598e14,,,,
1345,6.1363673,87.644394,60.048725,1.7549866e14,,,,
1346,443.0086,172.04153,66.42898,1.9353712e14,,,,
1347,108.227295,3.5729058,231.9457,1.7261613e14,,,,
1348,451.80322,480.09875,262.01248,1.5239931e14,,,,
1349,345.6152,440.7063,355.8887,1.8270224e14,,,,
1350,248.8946,137.5204,419.37997,1.7936114e14,,,,
1351,91.30048,342.10553,219.2676,1.9166501e14,,,,
1352,391.0097,296.07022,257.49197,1.8932409e14,,,,
1353,277.51434,129.40337,413.76285,1.713216e14,,,,
1354,36.095985,473.61722,474.02365,1.7645137e14,,,,
1355,359.7468,310.72977,46.616554,1.8482573e14,,,,
1356,395.78403,176.80441,92.11109,1.07351315e14,,,,
1357,413.54324,60.81424,61.046722,1.9491756e14,,,,
1358,194.76239,150.54305,280.6437,1.7234977e14,,,,
1359,361.52713,223.33109,498.13797,1.23682635e14,,,,
1360,220.33388,299.70297,319.50696,1.686376e14,,,,
1361,429.0008,48.318584,315.1108,1.7719475e14,,,,
1362,33.164127,350.6814,426.00363,1.7496818e14,,,,
1363,478.32584,145.0332,288.24002,1.913584e14,,,,
1364,475.61395,5.2593856,152.698,1.8511098e14,,,,
1365,322.47845,119.7551,441.90958,1.0014255e14,,,,
1366,77.35991,328.68765,151.288,1.6918114e14,,,,
1367,252.59366,336.54007,369.5366,1.843429e14,,,,
1368,347.13757,89.94694,399.65555,1.8184509e14,,,,
1369,321.31287,166.6093,32.24704,1.4503814e14,,,,
1370,62.48854,382.78787,79.39516,1.6528755e14,,,,
1371,42.48051,275.7638,463.40472,1.5505954e14,,,,
1372,365.3746,128.16101,358.301,1.4676289e14,,,,
1373,122.992516,45.629272,278.98096,1.9083068e14,,,,
1374,278.39737,370.50772,234.77007,1.8973922e14,,,,
1375,358.97498,204.78763,72.39652,1.1328936e14,,,,
1376,90.212425,47.50047,157.28926,1.1535774e14,,,,
1377,12.316489,284.8128,17.677557,1.8806674e14,,,,
1378,390.15353,118.01797,132.86314,1.756322e14,,,,
1379,351.22778,210.48418,66.43801,1.8153713e14,,,,
1380,293.34915,193.58444,196.86324,1.5004534e14,,,,
1381,460.95206,125.85378,119.31779,1.6054566e14,,,,
1382,176.31636,398.93396,475.33426,1.0072167e14,,,,
1383,288.31793,382.04855,215.12457,1.8388637e14,,,,
1384,243.43729,326.1648,453.25616,1.8395484e14,,,,
1385,57.788857,309.56192,486.99112,1.7515893e14,,,,
1386,9.615246,39.09072,274.59033,1.8154924e14,,,,
1387,196.03508,247.40553,22.199762,1.7328631e14,,,,
1388,76.51227,428.35934,21.973686,1.7684093e14,,,,
1389,152.52759,235.52525,494.3606,1.5614142e14,,,,
1390,198.62428,161.72322,499.53674,1.25497116e14,,,,
1391,344.75565,467.75098,229.17099,1.846447e14,,,,
1392,3.6928818,380.27155,21.135569,1.5394228e14,,,,
1393,179.43549,204.20576,304.99252,1.0898481e14,,,,
1394,92.370224,35.90718,329.88748,1.7460274e14,,,,
1395,349.19568,237.53555,17.313978,1.8409228e14,,,,
1396,340.7868,369.3537,491.70032,1.6235892e14,,,,
1397,478.31735,375.89627,305.48035,1.8191847e14,,,,
1398,261.31238,484.42422,249.91478,1.2063926e14,,,,
1399,162.90973,42.557945,120.56441,1.1844423e14,,,,
1400,455.12714,276.46634,250.96967,1.90599e14,,,,
1401,280.4364,31.841652,423.3435,1.7280358e14,,,,
1402,343.28314,66.84372,340.51266,1.8399444e14,,,,
1403,434.29166,345.7306,250.19542,1.7867195e14,,,,
1404,207.77986,126.09508,422.94257,1.6209916e14,,,,
1405,56.809914,187.5759,69.88413,1.7921449e14,,,,
1406,301.01538,315.36642,82.20972,1.8254968e14,,,,
1407,114.26732,134.73456,376.45227,1.1600637e14,,,,
1408,86.96947,467.64203,479.44806,1.660846e14,,,,
1409,228.51216,415.83875,93.38766,1.80139e14,,,,
1410,346.72906,418.34375,146.42683,1.8635826e14,,,,
1411,108.3493,175.51987,343.6337,1.862526e14,,,,
1412,431.00082,228.42746,320.99368,1.6178296e14,,,,
1413,320.4967,84.93427,332.69794,1.7301615e14,,,,
1414,99.97225,341.5933,156.46362,1.7969147e14,,,,
1415,465.18115,460.59518,45.018585,1.7312688e14,,,,
1416,341.58185,129.83397,273.69894,1.5640487e14,,,,
